,Hardware ID: ,2 0 6 9 0 1 0 7 1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
No:,Date & Time , DUT Mode , Humidity , Temperature , Voltage , Voltage_PCB, Current , Dimming , LightON , LightOFF , Y_Touch , X_Touch , Left Temp , Right Temp , Temp PCB , Mode Max , Current Max ,
359,10/16/2023 20:30,Sleep,32.9,22.8,12.5, NA ,0.000051918,0,0,0,0,0,0,0,0,OFF ,0,
360,10/16/2023 20:31,Sleep,32.9,22.8,12.5, NA ,4.88E-05,0,0,0,0,0,0,0,0,OFF ,0,
361,10/16/2023 20:32,Sleep,33.1,22.8,12.5, NA ,4.79E-05,0,0,0,0,0,0,0,0,OFF ,0,
362,10/16/2023 20:32,Sleep,32.9,22.9,12.5, NA ,4.86E-05,0,0,0,0,0,0,0,0,OFF ,0,
363,10/16/2023 20:33,Sleep,33.1,22.8,12.5, NA ,0.000046395,0,0,0,0,0,0,0,0,OFF ,0,
364,10/16/2023 20:34,Sleep,33.2,22.8,12.5, NA ,4.26E-05,0,0,0,0,0,0,0,0,OFF ,0,
365,10/16/2023 20:35,Sleep,33.2,22.9,12.5, NA ,4.45E-05,0,0,0,0,0,0,0,0,OFF ,0,
366,10/16/2023 20:36,Sleep,33.3,22.9,12.5, NA ,5.15E-05,0,0,0,0,0,0,0,0,OFF ,0,
367,10/16/2023 20:37,Sleep,33.3,22.9,12.5, NA ,5.36E-05,0,0,0,0,0,0,0,0,OFF ,0,
368,10/16/2023 20:37,Sleep,33.1,22.9,12.5, NA ,5.26E-05,0,0,0,0,0,0,0,0,OFF ,0,
369,10/16/2023 20:38,Sleep,32.9,22.8,12.5, NA ,4.80E-05,0,0,0,0,0,0,0,0,OFF ,0,
370,10/16/2023 20:39,Sleep,32.9,22.9,12.5, NA ,4.64E-05,0,0,0,0,0,0,0,0,OFF ,0,
371,10/16/2023 20:40,Sleep,33.1,22.8,12.5, NA ,4.73E-05,0,0,0,0,0,0,0,0,OFF ,0,
372,10/16/2023 20:41,Sleep,33,22.8,12.5, NA ,4.65E-05,0,0,0,0,0,0,0,0,OFF ,0,
373,10/16/2023 20:42,Sleep,32.9,22.9,12.5, NA ,4.99E-05,0,0,0,0,0,0,0,0,OFF ,0,
374,10/16/2023 20:42,Sleep,33.1,22.9,12.5, NA ,4.87E-05,0,0,0,0,0,0,0,0,OFF ,0,
375,10/16/2023 20:43,Sleep,32.9,22.9,12.5, NA ,5.35E-05,0,0,0,0,0,0,0,0,OFF ,0,
376,10/16/2023 20:44,Sleep,33.2,22.8,12.5, NA ,5.22E-05,0,0,0,0,0,0,0,0,OFF ,0,
377,10/16/2023 20:45,Sleep,32.8,22.8,12.5, NA ,5.53E-05,0,0,0,0,0,0,0,0,OFF ,0,
378,10/16/2023 20:46,Sleep,32.8,22.8,12.5, NA ,0.000057897,0,0,0,0,0,0,0,0,OFF ,0,
379,10/16/2023 20:46,Sleep,32.9,22.9,12.5, NA ,6.06E-05,0,0,0,0,0,0,0,0,OFF ,0,
380,10/16/2023 20:47,Sleep,32.6,22.8,12.5, NA ,5.86E-05,0,0,0,0,0,0,0,0,OFF ,0,
381,10/16/2023 20:48,Sleep,32.6,22.8,12.5, NA ,6.02E-05,0,0,0,0,0,0,0,0,OFF ,0,
382,10/16/2023 20:49,Sleep,32.6,22.8,12.5, NA ,6.60E-05,0,0,0,0,0,0,0,0,OFF ,0,
383,10/16/2023 20:50,Sleep,32.8,22.8,12.5, NA ,6.60E-05,0,0,0,0,0,0,0,0,OFF ,0,
384,10/16/2023 20:51,Sleep,32.9,22.8,12.5, NA ,6.87E-05,0,0,0,0,0,0,0,0,OFF ,0,
385,10/16/2023 20:51,Sleep,32.8,22.8,12.5, NA ,7.13E-05,0,0,0,0,0,0,0,0,OFF ,0,
386,10/16/2023 20:52,Sleep,32.7,22.8,12.5, NA ,7.19E-05,0,0,0,0,0,0,0,0,OFF ,0,
387,10/16/2023 20:53,Sleep,32.6,22.8,12.5, NA ,7.13E-05,0,0,0,0,0,0,0,0,OFF ,0,
388,10/16/2023 20:54,Sleep,32.6,22.8,12.5, NA ,7.23E-05,0,0,0,0,0,0,0,0,OFF ,0,
389,10/16/2023 20:55,Sleep,32.6,22.8,12.5, NA ,7.25E-05,0,0,0,0,0,0,0,0,OFF ,0,
390,10/16/2023 20:56,Sleep,32.5,22.8,12.5, NA ,7.28E-05,0,0,0,0,0,0,0,0,OFF ,0,
391,10/16/2023 20:56,Sleep,32.7,22.9,12.5, NA ,7.24E-05,0,0,0,0,0,0,0,0,OFF ,0,
392,10/16/2023 20:57,Sleep,32.6,22.9,12.5, NA ,7.35E-05,0,0,0,0,0,0,0,0,OFF ,0,
393,10/16/2023 20:58,Sleep,32.8,22.9,12.5, NA ,7.25E-05,0,0,0,0,0,0,0,0,OFF ,0,
394,10/16/2023 20:59,Sleep,32.8,23,12.5, NA ,7.21E-05,0,0,0,0,0,0,0,0,OFF ,0,
395,10/16/2023 21:00,Sleep,32.9,23,12.5, NA ,7.28E-05,0,0,0,0,0,0,0,0,OFF ,0,
396,10/16/2023 21:01,Sleep,33.1,23,12.5, NA ,7.25E-05,0,0,0,0,0,0,0,0,OFF ,0,
397,10/16/2023 21:01,Sleep,33.1,23,12.5, NA ,7.33E-05,0,0,0,0,0,0,0,0,OFF ,0,
398,10/16/2023 21:02,Sleep,33.2,23,12.5, NA ,7.33E-05,0,0,0,0,0,0,0,0,OFF ,0,
399,10/16/2023 21:03,Sleep,33.4,23.1,12.5, NA ,0.000072582,0,0,0,0,0,0,0,0,OFF ,0,
400,10/16/2023 21:04,Sleep,32.8,23.1,12.5, NA ,7.26E-05,0,0,0,0,0,0,0,0,OFF ,0,
401,10/16/2023 21:05,Sleep,32.5,23.1,12.5, NA ,7.21E-05,0,0,0,0,0,0,0,0,OFF ,0,
402,10/16/2023 21:05,Sleep,32.3,23.1,12.5, NA ,7.37E-05,0,0,0,0,0,0,0,0,OFF ,0,
403,10/16/2023 21:06,Sleep,32.2,23.2,12.5, NA ,7.39E-05,0,0,0,0,0,0,0,0,OFF ,0,
404,10/16/2023 21:07,Sleep,32.2,23.2,12.5, NA ,7.34E-05,0,0,0,0,0,0,0,0,OFF ,0,
405,10/16/2023 21:08,Sleep,32,23.2,12.5, NA ,7.17E-05,0,0,0,0,0,0,0,0,OFF ,0,
406,10/16/2023 21:09,Sleep,32.1,23.2,12.5, NA ,7.22E-05,0,0,0,0,0,0,0,0,OFF ,0,
407,10/16/2023 21:10,Sleep,31.7,23.3,12.5, NA ,6.93E-05,0,0,0,0,0,0,0,0,OFF ,0,
408,10/16/2023 21:10,Sleep,31.7,23.3,12.5, NA ,6.82E-05,0,0,0,0,0,0,0,0,OFF ,0,
409,10/16/2023 21:11,Sleep,31.4,23.3,12.5, NA ,6.54E-05,0,0,0,0,0,0,0,0,OFF ,0,
410,10/16/2023 21:12,Sleep,31.3,23.4,12.5, NA ,6.80E-05,0,0,0,0,0,0,0,0,OFF ,0,
411,10/16/2023 21:13,Sleep,31.3,23.4,12.5, NA ,6.89E-05,0,0,0,0,0,0,0,0,OFF ,0,
412,10/16/2023 21:14,Sleep,31.2,23.4,12.5, NA ,6.49E-05,0,0,0,0,0,0,0,0,OFF ,0,
413,10/16/2023 21:15,Sleep,31.1,23.4,12.5, NA ,6.53E-05,0,0,0,0,0,0,0,0,OFF ,0,
414,10/16/2023 21:15,Sleep,31,23.4,12.5, NA ,6.71E-05,0,0,0,0,0,0,0,0,OFF ,0,
415,10/16/2023 21:16,Sleep,31.1,23.4,12.5, NA ,6.74E-05,0,0,0,0,0,0,0,0,OFF ,0,
416,10/16/2023 21:17,Sleep,31,23.4,12.5, NA ,6.69E-05,0,0,0,0,0,0,0,0,OFF ,0,
417,10/16/2023 21:18,Sleep,30.9,23.4,12.5, NA ,6.67E-05,0,0,0,0,0,0,0,0,OFF ,0,
418,10/16/2023 21:19,Sleep,30.9,23.5,12.5, NA ,6.69E-05,0,0,0,0,0,0,0,0,OFF ,0,
419,10/16/2023 21:20,Sleep,30.8,23.5,12.5, NA ,6.79E-05,0,0,0,0,0,0,0,0,OFF ,0,
420,10/16/2023 21:20,Sleep,30.8,23.5,12.5, NA ,0.000066973,0,0,0,0,0,0,0,0,OFF ,0,
421,10/16/2023 21:21,Sleep,30.7,23.5,12.5, NA ,4.20E-05,0,0,0,0,0,0,0,0,OFF ,0,
422,10/16/2023 21:22,Sleep,30.7,23.6,12.5, NA ,4.06E-05,0,0,0,0,0,0,0,0,OFF ,0,
423,10/16/2023 21:23,Sleep,30.7,23.6,12.5, NA ,4.28E-05,0,0,0,0,0,0,0,0,OFF ,0,
424,10/16/2023 21:24,Sleep,30.6,23.6,12.5, NA ,3.90E-05,0,0,0,0,0,0,0,0,OFF ,0,
425,10/16/2023 21:24,Sleep,30.5,23.6,12.5, NA ,3.84E-05,0,0,0,0,0,0,0,0,OFF ,0,
426,10/16/2023 21:25,Sleep,30.4,23.6,12.5, NA ,4.03E-05,0,0,0,0,0,0,0,0,OFF ,0,
427,10/16/2023 21:26,Sleep,30.5,23.6,12.5, NA ,4.13E-05,0,0,0,0,0,0,0,0,OFF ,0,
428,10/16/2023 21:27,Sleep,30.5,23.6,12.5, NA ,4.06E-05,0,0,0,0,0,0,0,0,OFF ,0,
429,10/16/2023 21:28,Sleep,30.5,23.6,12.5, NA ,4.16E-05,0,0,0,0,0,0,0,0,OFF ,0,
430,10/16/2023 21:29,Sleep,30.4,23.7,12.5, NA ,4.08E-05,0,0,0,0,0,0,0,0,OFF ,0,
431,10/16/2023 21:29,Sleep,30.3,23.7,12.5, NA ,3.66E-05,0,0,0,0,0,0,0,0,OFF ,0,
432,10/16/2023 21:30,Sleep,30.3,23.7,12.5, NA ,3.50E-05,0,0,0,0,0,0,0,0,OFF ,0,
433,10/16/2023 21:31,Sleep,30.2,23.7,12.5, NA ,3.55E-05,0,0,0,0,0,0,0,0,OFF ,0,
434,10/16/2023 21:32,Sleep,30.2,23.7,12.5, NA ,3.51E-05,0,0,0,0,0,0,0,0,OFF ,0,
435,10/16/2023 21:33,Sleep,30.2,23.7,12.5, NA ,3.48E-05,0,0,0,0,0,0,0,0,OFF ,0,
436,10/16/2023 21:34,Sleep,30.2,23.7,12.5, NA ,3.51E-05,0,0,0,0,0,0,0,0,OFF ,0,
437,10/16/2023 21:34,Sleep,30.1,23.8,12.5, NA ,3.49E-05,0,0,0,0,0,0,0,0,OFF ,0,
438,10/16/2023 21:35,Sleep,30.1,23.8,12.5, NA ,3.49E-05,0,0,0,0,0,0,0,0,OFF ,0,
439,10/16/2023 21:36,Sleep,30.1,23.8,12.5, NA ,3.43E-05,0,0,0,0,0,0,0,0,OFF ,0,
440,10/16/2023 21:37,Sleep,30.1,23.8,12.5, NA ,3.47E-05,0,0,0,0,0,0,0,0,OFF ,0,
441,10/16/2023 21:38,Sleep,30,23.8,12.5, NA ,3.45E-05,0,0,0,0,0,0,0,0,OFF ,0,
442,10/16/2023 21:38,Sleep,29.9,23.8,12.5, NA ,3.44E-05,0,0,0,0,0,0,0,0,OFF ,0,
443,10/16/2023 21:39,Sleep,29.9,23.8,12.5, NA ,0.000034179,0,0,0,0,0,0,0,0,OFF ,0,
444,10/16/2023 21:40,Sleep,29.9,23.8,12.5, NA ,3.30E-05,0,0,0,0,0,0,0,0,OFF ,0,
445,10/16/2023 21:41,Sleep,30,23.9,12.5, NA ,3.43E-05,0,0,0,0,0,0,0,0,OFF ,0,
446,10/16/2023 21:42,Sleep,29.9,23.9,12.5, NA ,3.46E-05,0,0,0,0,0,0,0,0,OFF ,0,
447,10/16/2023 21:43,Sleep,29.9,23.9,12.5, NA ,3.48E-05,0,0,0,0,0,0,0,0,OFF ,0,
448,10/16/2023 21:43,Sleep,29.8,23.9,12.5, NA ,3.41E-05,0,0,0,0,0,0,0,0,OFF ,0,
449,10/16/2023 21:44,Sleep,29.8,23.9,12.5, NA ,3.40E-05,0,0,0,0,0,0,0,0,OFF ,0,
450,10/16/2023 21:45,Sleep,29.8,23.9,12.5, NA ,3.42E-05,0,0,0,0,0,0,0,0,OFF ,0,
451,10/16/2023 21:46,Sleep,29.7,23.9,12.5, NA ,3.43E-05,0,0,0,0,0,0,0,0,OFF ,0,
452,10/16/2023 21:47,Sleep,29.7,23.9,12.5, NA ,3.41E-05,0,0,0,0,0,0,0,0,OFF ,0,
453,10/16/2023 21:48,Sleep,29.8,23.9,12.5, NA ,3.38E-05,0,0,0,0,0,0,0,0,OFF ,0,
454,10/16/2023 21:48,Sleep,29.8,23.9,12.5, NA ,3.42E-05,0,0,0,0,0,0,0,0,OFF ,0,
455,10/16/2023 21:49,Sleep,29.7,23.9,12.5, NA ,3.46E-05,0,0,0,0,0,0,0,0,OFF ,0,
456,10/16/2023 21:50,Sleep,29.7,23.9,12.5, NA ,3.45E-05,0,0,0,0,0,0,0,0,OFF ,0,
457,10/16/2023 21:51,Sleep,29.7,23.9,12.5, NA ,3.54E-05,0,0,0,0,0,0,0,0,OFF ,0,
458,10/16/2023 21:52,Sleep,29.6,24,12.5, NA ,3.51E-05,0,0,0,0,0,0,0,0,OFF ,0,
459,10/16/2023 21:53,Sleep,29.6,24,12.5, NA ,4.11E-05,0,0,0,0,0,0,0,0,OFF ,0,
460,10/16/2023 21:53,Sleep,29.6,23.9,12.5, NA ,3.84E-05,0,0,0,0,0,0,0,0,OFF ,0,
461,10/16/2023 21:54,Sleep,29.6,24,12.5, NA ,3.96E-05,0,0,0,0,0,0,0,0,OFF ,0,
462,10/16/2023 21:55,Sleep,29.5,24,12.5, NA ,3.79E-05,0,0,0,0,0,0,0,0,OFF ,0,
463,10/16/2023 21:56,Sleep,29.5,24,12.5, NA ,3.71E-05,0,0,0,0,0,0,0,0,OFF ,0,
464,10/16/2023 21:57,Sleep,29.5,24,12.5, NA ,3.99E-05,0,0,0,0,0,0,0,0,OFF ,0,
465,10/16/2023 21:57,Sleep,29.5,24,12.5, NA ,4.01E-05,0,0,0,0,0,0,0,0,OFF ,0,
466,10/16/2023 21:58,Sleep,29.5,24,12.5, NA ,4.01E-05,0,0,0,0,0,0,0,0,OFF ,0,
467,10/16/2023 21:59,Sleep,29.5,24,12.5, NA ,3.89E-05,0,0,0,0,0,0,0,0,OFF ,0,
468,10/16/2023 22:00,Sleep,29.4,24.1,12.5, NA ,4.09E-05,0,0,0,0,0,0,0,0,OFF ,0,
469,10/16/2023 22:01,Sleep,29.4,24,12.5, NA ,3.95E-05,0,0,0,0,0,0,0,0,OFF ,0,
470,10/16/2023 22:02,Sleep,29.4,24,12.5, NA ,4.16E-05,0,0,0,0,0,0,0,0,OFF ,0,
471,10/16/2023 22:02,Sleep,29.4,24,12.5, NA ,3.98E-05,0,0,0,0,0,0,0,0,OFF ,0,
472,10/16/2023 22:03,Sleep,29.4,24,12.5, NA ,4.00E-05,0,0,0,0,0,0,0,0,OFF ,0,
473,10/16/2023 22:04,Sleep,29.3,24.1,12.5, NA ,0.000040416,0,0,0,0,0,0,0,0,OFF ,0,
474,10/16/2023 22:05,Sleep,29.3,24.1,12.5, NA ,4.25E-05,0,0,0,0,0,0,0,0,OFF ,0,
475,10/16/2023 22:06,Sleep,29.3,24.1,12.5, NA ,4.14E-05,0,0,0,0,0,0,0,0,OFF ,0,
476,10/16/2023 22:07,Sleep,29.3,24.1,12.5, NA ,3.91E-05,0,0,0,0,0,0,0,0,OFF ,0,
477,10/16/2023 22:07,Sleep,29.2,24.1,12.5, NA ,3.92E-05,0,0,0,0,0,0,0,0,OFF ,0,
478,10/16/2023 22:08,Sleep,29.2,24.1,12.5, NA ,3.59E-05,0,0,0,0,0,0,0,0,OFF ,0,
479,10/16/2023 22:09,Sleep,29.2,24.1,12.5, NA ,3.56E-05,0,0,0,0,0,0,0,0,OFF ,0,
480,10/16/2023 22:10,Sleep,29.2,24.1,12.5, NA ,3.51E-05,0,0,0,0,0,0,0,0,OFF ,0,
481,10/16/2023 22:11,Sleep,29.2,24.1,12.5, NA ,0.000035065,0,0,0,0,0,0,0,0,OFF ,0,
482,10/16/2023 22:12,Sleep,29.1,24.1,12.5, NA ,3.53E-05,0,0,0,0,0,0,0,0,OFF ,0,
483,10/16/2023 22:12,Sleep,29.1,24.1,12.5, NA ,3.55E-05,0,0,0,0,0,0,0,0,OFF ,0,
484,10/16/2023 22:13,Sleep,29.1,24.1,12.5, NA ,3.49E-05,0,0,0,0,0,0,0,0,OFF ,0,
485,10/16/2023 22:14,Sleep,29.1,24.1,12.5, NA ,3.54E-05,0,0,0,0,0,0,0,0,OFF ,0,
486,10/16/2023 22:15,Sleep,29.1,24.1,12.5, NA ,3.46E-05,0,0,0,0,0,0,0,0,OFF ,0,
487,10/16/2023 22:16,Sleep,29.1,24.1,12.5, NA ,3.39E-05,0,0,0,0,0,0,0,0,OFF ,0,
488,10/16/2023 22:16,Sleep,29.1,24.1,12.5, NA ,3.44E-05,0,0,0,0,0,0,0,0,OFF ,0,
489,10/16/2023 22:17,Sleep,29.1,24.1,12.5, NA ,3.48E-05,0,0,0,0,0,0,0,0,OFF ,0,
490,10/16/2023 22:18,Sleep,29.1,24.2,12.5, NA ,3.43E-05,0,0,0,0,0,0,0,0,OFF ,0,
491,10/16/2023 22:19,Sleep,29.1,24.2,12.5, NA ,3.43E-05,0,0,0,0,0,0,0,0,OFF ,0,
492,10/16/2023 22:20,Sleep,29.1,24.2,12.5, NA ,3.43E-05,0,0,0,0,0,0,0,0,OFF ,0,
493,10/16/2023 22:21,Sleep,29.1,24.2,12.5, NA ,3.43E-05,0,0,0,0,0,0,0,0,OFF ,0,
494,10/16/2023 22:21,Sleep,29,24.2,12.5, NA ,3.44E-05,0,0,0,0,0,0,0,0,OFF ,0,
495,10/16/2023 22:22,Sleep,28.9,24.2,12.5, NA ,3.41E-05,0,0,0,0,0,0,0,0,OFF ,0,
496,10/16/2023 22:23,Sleep,28.9,24.2,12.5, NA ,3.33E-05,0,0,0,0,0,0,0,0,OFF ,0,
497,10/16/2023 22:24,Sleep,28.9,24.2,12.5, NA ,3.47E-05,0,0,0,0,0,0,0,0,OFF ,0,
498,10/16/2023 22:25,Sleep,28.9,24.2,12.5, NA ,3.44E-05,0,0,0,0,0,0,0,0,OFF ,0,
499,10/16/2023 22:26,Sleep,28.9,24.2,12.5, NA ,3.48E-05,0,0,0,0,0,0,0,0,OFF ,0,
500,10/16/2023 22:26,Sleep,28.9,24.2,12.5, NA ,3.45E-05,0,0,0,0,0,0,0,0,OFF ,0,
501,10/16/2023 22:27,Sleep,28.9,24.2,12.5, NA ,3.47E-05,0,0,0,0,0,0,0,0,OFF ,0,
502,10/16/2023 22:28,Sleep,28.8,24.2,12.5, NA ,3.42E-05,0,0,0,0,0,0,0,0,OFF ,0,
503,10/16/2023 22:29,Sleep,28.8,24.2,12.5, NA ,3.45E-05,0,0,0,0,0,0,0,0,OFF ,0,
504,10/16/2023 22:30,Sleep,28.9,24.2,12.5, NA ,3.35E-05,0,0,0,0,0,0,0,0,OFF ,0,
505,10/16/2023 22:30,Sleep,28.8,24.2,12.5, NA ,3.43E-05,0,0,0,0,0,0,0,0,OFF ,0,
506,10/16/2023 22:31,Sleep,28.9,24.2,12.5, NA ,3.35E-05,0,0,0,0,0,0,0,0,OFF ,0,
507,10/16/2023 22:32,Sleep,28.8,24.2,12.5, NA ,3.34E-05,0,0,0,0,0,0,0,0,OFF ,0,
508,10/16/2023 22:33,Sleep,28.8,24.2,12.5, NA ,0.000033594,0,0,0,0,0,0,0,0,OFF ,0,
509,10/16/2023 22:34,Sleep,28.8,24.2,12.5, NA ,3.45E-05,0,0,0,0,0,0,0,0,OFF ,0,
510,10/16/2023 22:35,Sleep,28.8,24.2,12.5, NA ,3.34E-05,0,0,0,0,0,0,0,0,OFF ,0,
511,10/16/2023 22:35,Sleep,28.7,24.2,12.5, NA ,3.31E-05,0,0,0,0,0,0,0,0,OFF ,0,
512,10/16/2023 22:36,Sleep,28.7,24.2,12.5, NA ,0.000033181,0,0,0,0,0,0,0,0,OFF ,0,
513,10/16/2023 22:37,Sleep,28.6,24.2,12.5, NA ,3.38E-05,0,0,0,0,0,0,0,0,OFF ,0,
514,10/16/2023 22:38,Sleep,28.7,24.3,12.5, NA ,3.38E-05,0,0,0,0,0,0,0,0,OFF ,0,
515,10/16/2023 22:39,Sleep,28.7,24.2,12.5, NA ,3.39E-05,0,0,0,0,0,0,0,0,OFF ,0,
516,10/16/2023 22:40,Sleep,28.7,24.3,12.5, NA ,3.37E-05,0,0,0,0,0,0,0,0,OFF ,0,
517,10/16/2023 22:40,Sleep,28.7,24.3,12.5, NA ,0.000033809,0,0,0,0,0,0,0,0,OFF ,0,
518,10/16/2023 22:41,Sleep,28.6,24.2,12.5, NA ,3.39E-05,0,0,0,0,0,0,0,0,OFF ,0,
519,10/16/2023 22:42,Sleep,28.6,24.3,12.5, NA ,3.37E-05,0,0,0,0,0,0,0,0,OFF ,0,
520,10/16/2023 22:43,Sleep,28.6,24.2,12.5, NA ,0.000033766,0,0,0,0,0,0,0,0,OFF ,0,
521,10/16/2023 22:44,Sleep,28.6,24.3,12.5, NA ,3.36E-05,0,0,0,0,0,0,0,0,OFF ,0,
522,10/16/2023 22:45,Sleep,28.6,24.2,12.5, NA ,3.39E-05,0,0,0,0,0,0,0,0,OFF ,0,
523,10/16/2023 22:45,Sleep,28.6,24.3,12.5, NA ,0.000034437,0,0,0,0,0,0,0,0,OFF ,0,
524,10/16/2023 22:46,Sleep,28.6,24.3,12.5, NA ,3.38E-05,0,0,0,0,0,0,0,0,OFF ,0,
525,10/16/2023 22:47,Sleep,28.6,24.3,12.5, NA ,3.39E-05,0,0,0,0,0,0,0,0,OFF ,0,
526,10/16/2023 22:48,Sleep,28.6,24.3,12.5, NA ,3.39E-05,0,0,0,0,0,0,0,0,OFF ,0,
527,10/16/2023 22:49,Sleep,28.6,24.3,12.5, NA ,3.40E-05,0,0,0,0,0,0,0,0,OFF ,0,
528,10/16/2023 22:49,Sleep,28.5,24.3,12.5, NA ,3.44E-05,0,0,0,0,0,0,0,0,OFF ,0,
529,10/16/2023 22:50,Sleep,28.6,24.3,12.5, NA ,3.39E-05,0,0,0,0,0,0,0,0,OFF ,0,
530,10/16/2023 22:51,Sleep,28.6,24.3,12.5, NA ,3.40E-05,0,0,0,0,0,0,0,0,OFF ,0,
531,10/16/2023 22:52,Sleep,28.5,24.3,12.5, NA ,3.40E-05,0,0,0,0,0,0,0,0,OFF ,0,
532,10/16/2023 22:53,Sleep,28.5,24.3,12.5, NA ,3.44E-05,0,0,0,0,0,0,0,0,OFF ,0,
533,10/16/2023 22:54,Sleep,28.5,24.3,12.5, NA ,3.44E-05,0,0,0,0,0,0,0,0,OFF ,0,
534,10/16/2023 22:54,Sleep,28.5,24.3,12.5, NA ,3.40E-05,0,0,0,0,0,0,0,0,OFF ,0,
535,10/16/2023 22:55,Sleep,28.4,24.3,12.5, NA ,3.41E-05,0,0,0,0,0,0,0,0,OFF ,0,
536,10/16/2023 22:56,Sleep,28.4,24.3,12.5, NA ,3.37E-05,0,0,0,0,0,0,0,0,OFF ,0,
537,10/16/2023 22:57,Sleep,28.4,24.3,12.5, NA ,3.44E-05,0,0,0,0,0,0,0,0,OFF ,0,
538,10/16/2023 22:58,Sleep,28.4,24.3,12.5, NA ,3.39E-05,0,0,0,0,0,0,0,0,OFF ,0,
539,10/16/2023 22:59,Sleep,28.4,24.3,12.5, NA ,3.42E-05,0,0,0,0,0,0,0,0,OFF ,0,
540,10/16/2023 22:59,Sleep,28.4,24.3,12.5, NA ,3.44E-05,0,0,0,0,0,0,0,0,OFF ,0,
541,10/16/2023 23:00,Sleep,28.4,24.3,12.5, NA ,3.38E-05,0,0,0,0,0,0,0,0,OFF ,0,
542,10/16/2023 23:01,Sleep,28.4,24.3,12.5, NA ,3.43E-05,0,0,0,0,0,0,0,0,OFF ,0,
543,10/16/2023 23:02,Sleep,28.3,24.3,12.5, NA ,3.38E-05,0,0,0,0,0,0,0,0,OFF ,0,
544,10/16/2023 23:03,Sleep,28.3,24.3,12.5, NA ,3.40E-05,0,0,0,0,0,0,0,0,OFF ,0,
545,10/16/2023 23:03,Sleep,28.3,24.3,12.5, NA ,3.46E-05,0,0,0,0,0,0,0,0,OFF ,0,
546,10/16/2023 23:04,Sleep,28.3,24.3,12.5, NA ,3.44E-05,0,0,0,0,0,0,0,0,OFF ,0,
547,10/16/2023 23:05,Sleep,28.2,24.3,12.5, NA ,3.45E-05,0,0,0,0,0,0,0,0,OFF ,0,
548,10/16/2023 23:06,Sleep,28.3,24.3,12.5, NA ,3.42E-05,0,0,0,0,0,0,0,0,OFF ,0,
549,10/16/2023 23:07,Sleep,28.2,24.3,12.5, NA ,0.000035022,0,0,0,0,0,0,0,0,OFF ,0,
550,10/16/2023 23:08,Sleep,28.2,24.3,12.5, NA ,0.000034764,0,0,0,0,0,0,0,0,OFF ,0,
551,10/16/2023 23:08,Sleep,28.3,24.3,12.5, NA ,0.000034308,0,0,0,0,0,0,0,0,OFF ,0,
552,10/16/2023 23:09,Sleep,28.3,24.4,12.5, NA ,3.48E-05,0,0,0,0,0,0,0,0,OFF ,0,
553,10/16/2023 23:10,Sleep,28.2,24.3,12.5, NA ,3.40E-05,0,0,0,0,0,0,0,0,OFF ,0,
554,10/16/2023 23:11,Sleep,28.2,24.3,12.5, NA ,3.45E-05,0,0,0,0,0,0,0,0,OFF ,0,
555,10/16/2023 23:12,Sleep,28.2,24.3,12.5, NA ,3.46E-05,0,0,0,0,0,0,0,0,OFF ,0,
556,10/16/2023 23:13,Sleep,28.3,24.4,12.5, NA ,3.45E-05,0,0,0,0,0,0,0,0,OFF ,0,
557,10/16/2023 23:13,Sleep,28.2,24.4,12.5, NA ,0.000034437,0,0,0,0,0,0,0,0,OFF ,0,
558,10/16/2023 23:14,Sleep,28.2,24.4,12.5, NA ,3.48E-05,0,0,0,0,0,0,0,0,OFF ,0,
559,10/16/2023 23:15,Sleep,28.2,24.3,12.5, NA ,3.46E-05,0,0,0,0,0,0,0,0,OFF ,0,
560,10/16/2023 23:16,Sleep,28.2,24.4,12.5, NA ,3.43E-05,0,0,0,0,0,0,0,0,OFF ,0,
561,10/16/2023 23:17,Sleep,28.1,24.4,12.5, NA ,0.000034764,0,0,0,0,0,0,0,0,OFF ,0,
562,10/16/2023 23:18,Sleep,28.1,24.4,12.5, NA ,3.45E-05,0,0,0,0,0,0,0,0,OFF ,0,
563,10/16/2023 23:18,Sleep,28.1,24.4,12.5, NA ,0.000034265,0,0,0,0,0,0,0,0,OFF ,0,
564,10/16/2023 23:19,Sleep,28.2,24.3,12.5, NA ,0.000034308,0,0,0,0,0,0,0,0,OFF ,0,
565,10/16/2023 23:20,Sleep,28.1,24.4,12.5, NA ,3.41E-05,0,0,0,0,0,0,0,0,OFF ,0,
566,10/16/2023 23:21,Sleep,28.1,24.3,12.5, NA ,3.53E-05,0,0,0,0,0,0,0,0,OFF ,0,
567,10/16/2023 23:22,Sleep,28,24.4,12.5, NA ,3.51E-05,0,0,0,0,0,0,0,0,OFF ,0,
568,10/16/2023 23:22,Sleep,28.1,24.4,12.5, NA ,3.48E-05,0,0,0,0,0,0,0,0,OFF ,0,
569,10/16/2023 23:23,Sleep,28.1,24.3,12.5, NA ,3.49E-05,0,0,0,0,0,0,0,0,OFF ,0,
570,10/16/2023 23:24,Sleep,28.1,24.4,12.5, NA ,3.84E-05,0,0,0,0,0,0,0,0,OFF ,0,
571,10/16/2023 23:25,Sleep,28.1,24.4,12.5, NA ,3.72E-05,0,0,0,0,0,0,0,0,OFF ,0,
